id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
ts300399,Five Came Back: The Reference Films,SHOW,"This collection includes 12 World War II-era propaganda films — many of which are graphic and offensive — discussed in the docuseries ""Five Came Back.""",1945,TV-MA,49,['documentation'],['US'],1,,,,0.601,,netflix
tm123933,Jaws,MOVIE,"When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.",1975,PG,124,"['horror', 'thriller']",['US'],,tt0073195,8.1,644589,44.323,7.7,netflix
tm127384,Monty Python and the Holy Grail,MOVIE,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",1975,PG,91,"['comedy', 'fantasy']",['GB'],,tt0071853,8.2,561006,30.613,7.798,netflix
tm17792,The Deer Hunter,MOVIE,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",1978,R,183,"['drama', 'war']","['US', 'GB']",,tt0077416,8.1,354546,30.046,7.999,netflix
tm69980,The Jerk,MOVIE,"After discovering he's not really black like the rest of his family, likable dimwit Navin Johnson runs off on a hilarious misadventure in this comedy classic that takes him from rags to riches and back to rags again. The slaphappy jerk strikes it rich, but life in the fast lane isn't all it's cracked up to be and, in the end, all that really matters to Johnson is his true love.",1979,R,94,['comedy'],['US'],,tt0079367,7.1,62759,9.166,6.886,netflix
tm97274,The Sentinel,MOVIE,"A New York City model with a troubled past relocates to an apartment in a brownstone building where the only other tenant is a withdrawn blind priest. After experiencing strange occurrences, she begins to realize her building houses a sinister evil.",1977,R,92,"['horror', 'thriller']",['US'],,tt0076683,6.3,11539,8.891,6.1,netflix
ts246890,Akuma-Kun,SHOW,"Akuma Kun, a boy raised by a demon, works with his half-human partner Mephisto III as paranormal investigators to solve various murder and mysteries.",1966,TV-MA,25,"['scifi', 'fantasy', 'horror', 'thriller', 'animation']",['JP'],1,tt16270188,8.4,12,125.455,7.5,netflix
tm14365,Jaws 2,MOVIE,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,1978,PG,116,"['horror', 'thriller']",['US'],,tt0077766,5.8,83240,25.499,5.966,netflix
ts22164,Monty Python's Flying Circus,SHOW,"A British sketch comedy series with the shows being composed of surreality, risqué or innuendo-laden humour, sight gags and observational sketches without punchlines.",1969,TV-14,30,"['comedy', 'european']",['GB'],4,tt0063929,8.8,77592,74.106,8.256,netflix
tm70993,Life of Brian,MOVIE,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",1979,R,94,['comedy'],['GB'],,tt0079470,8,416557,24.441,7.756,netflix
tm67221,The Electric Horseman,MOVIE,"A former champion rodeo rider is reduced to using his saddle skills to promote a breakfast cereal in a gaudy Las Vegas show. When he's asked to perform with a $12 million horse that he discovers is being doped to remain docile, he flees into the desert astride the beast in an act of defiance. A story-hungry female reporter gives chase.",1979,PG,122,"['comedy', 'western', 'drama', 'romance']",['US'],,tt0079100,6.4,10026,10.259,6.1,netflix
tm125894,The Great Waldo Pepper,MOVIE,A biplane pilot who had missed flying in WWI takes up barnstorming and later a movie career in his quest for the glory he had missed.,1975,PG,108,['drama'],['US'],,tt0073075,6.7,6397,10.044,6.4,netflix
tm69997,Richard Pryor: Live in Concert,MOVIE,"Richard Pryor delivers monologues on race, sex, family and his favorite target—himself, live at the Terrace Theatre in Long Beach, California.",1979,R,78,"['comedy', 'documentation']",['US'],,tt0079807,8.1,5141,7.183,7.292,netflix
tm16479,White Christmas,MOVIE,Two talented song-and-dance men team up after the war to become one of the hottest acts in show business. In time they befriend and become romantically involved with the beautiful Haynes sisters who comprise a sister act.,1954,,120,"['comedy', 'romance']",['US'],,tt0047673,7.5,47128,13.656,7.202,netflix
tm16812,Bandie,MOVIE,"Maharaj Brajbhan lives a wealthy lifestyle in Bharatpur, India along with his wife, Badi Rani, but have been unable to conceive for Bharatpur, and have no choice but to leave it's reigns with Brajban's widowed cousin, Vikram, and his son, Kanchan. When Vikram finds out that Badi Rani is pregnant, he plots to first sully her character by having her abducted, then shunned by the Maharaj, and then decides to have her killed. But her killer has a change of heart and lets her live. She gives birth to a son, names him Bhola, and starts living a simple lifestyle in a Mandir with the help of it's Poojary. Years later Vikram finds out she is alive and kills her, as well the Poojary and the Poojary's son. Bhola witnesses this, manages to escape, starts to live with a poor widow, grows up uneducated, and makes a living through crime.",1978,,141,"['drama', 'action', 'romance']",['IN'],,tt1219315,4.7,39,0.84,6,netflix
tm75975,Prince,MOVIE,"To better himself, a spoiled prince temporarily assumes a commoner's identity. But he soon learns his palace has been gifted to his father's new wife.",1969,,152,"['drama', 'romance']",['IN'],,tt0064842,6.9,214,2.888,5,netflix
tm90502,Midway,MOVIE,"This war drama depicts the U.S. and Japanese forces in the naval Battle of Midway, which became a turning point for Americans during World War II.",1976,PG,131,"['drama', 'action', 'history', 'war']",['US'],,tt0074899,6.7,21040,26.719,6.6,netflix
tm156453,FTA,MOVIE,"A documentary about a political troupe headed by actors Jane Fonda and Donald Sutherland which traveled to towns near military bases in the US in the early 1970s. The group put on shows called ""F.T.A."", which stood for ""F**k the Army"", and was aimed at convincing soldiers to voice their opposition to the Vietnam War, which was raging at the time. Various singers, actors and other entertainers performed antiwar songs and skits during the show.",1972,R,97,"['comedy', 'documentation', 'music']",['US'],,tt0068562,6.4,458,3.992,6.1,netflix
ts45948,Monty Python's Fliegender Zirkus,SHOW,"Monty Python's Fliegender Zirkus consisted of two 45-minute Monty Python German television comedy specials produced by WDR for West German television. The two episodes were first broadcast in January and December 1972 and were shot entirely on film and mostly on location in Bavaria, with the first episode recorded in German and the second recorded in English and then dubbed into German.",1972,TV-MA,43,['comedy'],['GB'],1,tt0202477,8.1,2260,2.902,5.3,netflix
tm71909,Amrapali,MOVIE,"After a failed conquest, Emperor Ajaatshatru pretends to be a soldier in the enemy's army to weaken them from the inside. However, he falls in love with Amrapali by faking his identity.",1966,,120,['fantasy'],['IN'],,tt0060104,6.7,266,0.884,6,netflix
tm107372,Manoranjan,MOVIE,"Havaldar Ratan is a rookie at the local police station, and is assigned duty on foot patrol on Manoranjan Street, a notorious red-light area, on the very first day of his job. He strikes up a conversation with a good-looking young woman named Nisha, and tells her that there is a possible violation of Suppression of Immoral Trafficking Act taking place on this street. He witnesses several women soliciting men, and decides to call in the paddy wagon, and get them arrested. Alas, one of the men frequenting the prostitutes is none other than Ratan's superior officer, who immediately summons Ratan, and has him removed from service on corruption charges. Nisha takes pity on a homeless and unemployed Ratan, and asks him to live with her. He does not want her to sell her body, and so he decides to work at night, and during the day he takes on the guise of a rich Nawab and spends time with her.",1974,,162,"['comedy', 'drama', 'romance']",['IN'],,tt0071811,6.5,276,0.968,4.5,netflix
tm100027,Alibaba Aur 40 Chor,MOVIE,"The movie is based on the story of Ali Baba and the Forty Thieves, from the One Thousand and One Nights or Arabian Tales. The role of Ali Baba is played by Dharmendra and Hema Malini play Morjina.",1979,,138,"['drama', 'action', 'romance', 'family', 'fantasy']","['IN', 'SU']",,tt0079749,6.2,618,2.86,6.667,netflix
tm10204,Professor,MOVIE,"Sita devi is a very strict aunt for a number of young ladies, and does not allow them to fraternize with males. Along comes Pritam disguised as an elderly Professor Khanna to break every possible rule of the aunt",1962,,163,"['romance', 'comedy', 'drama']",['IN'],,tt0056379,6.9,332,1.618,5.2,netflix
tm89386,Hitler: A Career,MOVIE,"A keen chronicle of the unlikely rise to power of Adolf Hitler (1889-1945) and a dissection of the Third Reich (1933-1945), but also an analysis of mass psychology and how the desperate crowd can be deceived and shepherded to the slaughterhouse.",1977,PG,150,"['history', 'documentation', 'european']",['DE'],,tt0191182,7.5,2918,9.276,7.414,netflix
tm123613,Salaakhen,MOVIE,"Separated by tragedy, two virtually inseparable childhood friends meet again, only to fall in love this time.",1975,,133,"['thriller', 'action']",['IN'],,tt0395743,5.8,84,2.411,6.7,netflix
tm336403,Khoon Khoon,MOVIE,"As a crazed killer blazes a trail of blood through an anxious city, a hardened cop aims to take him down by any means in this remake of Dirty Harry.",1973,,131,"['drama', 'crime', 'thriller']",['IN'],,tt0230412,5.1,56,1.896,3.8,netflix
tm94651,Dostana,MOVIE,"Two close friends decide to enter law enforcement, one as a police officer, the other as a lawyer, but their friendship begins to unravel when they both fall in love with the same woman.",1980,,161,"['drama', 'action', 'crime', 'romance']",['IN'],,tt0080653,6.4,1077,6.091,5.8,netflix
tm321219,Elaan,MOVIE,"Naresh Kumar Saxena lives with his widowed mom and sister, Seema. He works as a freelance photographer and journalist. One day he meets with Mala Mehta and her dad, who is the Editor of a Newspaper. Mr. Mehta hires Naresh and assigns him to go to a remote island to investigate and expose some illegal activities there. Naresh goes there in the company of his friend, Shyam. Unfortunately, Naresh is caught by the island guards and lodged in a cell along with two others, one a scientist and Ram Singh, a hoodlum. The scientist confides in Naresh that he has invented an atomic ring that when inserted in someone's mouth will turn that person invisible, and subsequently passes away. Naresh puts the ring in his mouth, takes off his clothes, turns invisible and escapes.",1971,,142,"['drama', 'thriller', 'action']",['IN'],,tt0367695,5.8,85,2.455,5,netflix
tm344089,Lal Patthar,MOVIE,"Raja Kumar Bahadur alias Gyan Shankar Rai has been a total abstainer all his life, never touching a drop of alcohol, and keeping away from women and all known vices all his life. Then one day he sees a young woman named Saudamani, and instantly falls in love with her. He finds out about her background, and virtually buys her, and brings her to his palatial home. This is when he takes to drinking, and wooing her, and renaming her Madhuri, but refrains from marrying her. Years later, he sees another beautiful woman, about half his age, named Sumita, meets with her parents, pays off their debts, and marries her in the bargain.",1971,,153,['drama'],['IN'],,tt0237395,6,157,1.4,7,netflix
ts20681,Seinfeld,SHOW,A stand-up comedian and his three offbeat friends weather the pitfalls and payoffs of life in New York City in the '90s. It's a show about nothing.,1989,TV-PG,24,['comedy'],['US'],9,tt0098904,8.9,341115,983.411,8.28,netflix
tm111075,Stand by Me,MOVIE,"Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.",1986,R,89,"['drama', 'comedy']",['US'],,tt0092005,8.1,430022,33.528,7.854,netflix
tm59031,Scarface,MOVIE,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",1983,R,170,"['drama', 'crime']",['US'],,tt0086250,8.3,891459,70.361,8.164,netflix
tm52464,Midnight Run,MOVIE,"A bounty hunter pursues a former Mafia accountant who embezzled $15 million of mob money. He is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",1988,R,126,"['crime', 'comedy', 'action', 'thriller']",['US'],,tt0095631,7.5,91991,14.897,7.187,netflix
tm171665,Sixteen Candles,MOVIE,A teenage girl deals with her parents forgetting her birthday and a crush on her high school's heartthrob.,1984,PG,93,"['romance', 'comedy']",['US'],,tt0088128,7,123120,16.277,6.8,netflix
tm57287,Fast Times at Ridgemont High,MOVIE,"Based on the real-life adventures chronicled by Cameron Crowe, Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. At the center of the film is Jeff Spicoli, a perpetually stoned surfer who faces-off with the resolute Mr. Hand—a man convinced that everyone is on dope.",1982,R,90,"['comedy', 'drama']",['US'],,tt0083929,7.1,112966,21.025,6.793,netflix
tm142562,Field of Dreams,MOVIE,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.",1989,PG,107,"['fantasy', 'family', 'sport', 'drama', 'european']",['US'],,tt0097351,7.5,125389,21.172,7.1,netflix
tm116006,The Money Pit,MOVIE,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",1986,PG,91,"['romance', 'comedy']",['US'],,tt0091541,6.4,60850,15.107,6.498,netflix
tm170151,The Karate Kid,MOVIE,"Daniel, a fatherless teenager, arrives in Los Angeles and becomes the object of bullying by a gang of karate students when he strikes up a relationship with Ali, the gang leader’s ex-girlfriend, so Daniel asks Miyagi, a master of martial arts, to help him learn karate.",1984,PG,126,"['family', 'drama', 'action', 'sport']",['US'],,tt0087538,7.3,238838,29.952,7.181,netflix
tm136086,Sea of Love,MOVIE,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.",1989,R,113,"['drama', 'thriller', 'crime', 'romance']",['US'],,tt0098273,6.8,42940,13.599,6.6,netflix
tm128473,Silverado,MOVIE,"Four unwitting heroes cross paths on their journey to the sleepy town of Silverado. Little do they know the town where their family and friends reside has been taken over by a corrupt sheriff and a murderous posse. It's up to the sharp-shooting foursome to save the day, but first they have to break each other out of jail, and learn who their real friends are.",1985,PG-13,127,"['western', 'action', 'crime', 'drama', 'romance']",['US'],,tt0090022,7.2,47519,48.352,6.965,netflix
tm21472,Jaws: The Revenge,MOVIE,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.",1987,PG-13,89,"['thriller', 'horror']",['US'],,tt0093300,3,48817,24.565,4.1,netflix
tm115336,The Karate Kid Part II,MOVIE,"After discovering that his father is at death's door, Mr. Miyagi sets out to Japan, to see him with Daniel. Upon arriving, Miyagi must confront an old rival. Meanwhile, Daniel encounters a new love, and some new enemies.",1986,PG,113,"['drama', 'action', 'family', 'sport']",['US'],,tt0091326,6.1,96663,22.505,6.263,netflix
tm125997,Mobile Suit Gundam I,MOVIE,"In the year Universal Century 0079, humans have colonized the area of space lying in between the Earth and the moon. However, the ambitious Zabi family, rulers of the Duchy of Zeon, the grouping of colonies furthest from the earth, has sparked a war.",1981,PG-13,139,"['scifi', 'animation', 'history', 'romance', 'war', 'action', 'crime', 'drama']",['JP'],,tt0159509,7.1,2127,7.649,6.842,netflix
tm24717,Dragnet,MOVIE,"LAPD Sgt. Joe Friday -- the equally straight-laced nephew of the famous police sergeant of the same name -- is paired up with a young, freewheeling detective named Pep Streebeck. After investigating some strange robberies at the local zoo and the theft of a stockpile of pornographic magazines, they uncover cult activity in the heart of the city and are hot on the case to figure out who's behind it all.",1987,PG-13,106,"['comedy', 'crime', 'european']",['US'],,tt0092925,5.2,12,17.209,5.9,netflix
tm137303,The Karate Kid Part III,MOVIE,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",1989,PG,112,"['drama', 'action', 'family', 'sport']",['US'],,tt0097647,5.3,67789,26.476,5.9,netflix
ts21715,Thomas & Friends,SHOW,"Thomas & Friends is a British children's television series, which had its first broadcast on the ITV network on 4 September 1984. It is based on The Railway Series of books by the Reverend Wilbert Awdry and his son, Christopher Awdry. These books deal with the adventures of a group of anthropomorphised locomotives and road vehicles who live on the fictional Island of Sodor. The books were based on stories Wilbert told to entertain his son, Christopher during his recovery from measles. From Series one to four, many of the stories are based on events from Awdry's personal experience.",1984,TV-Y,10,"['family', 'fantasy', 'animation', 'comedy', 'drama', 'war']",['GB'],24,tt0086815,6.5,6079,78.714,6.4,netflix
tm50422,Jaws 3-D,MOVIE,"This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.",1983,PG,98,"['thriller', 'horror']",['US'],,tt0085750,3.7,47402,29.577,4.4,netflix
tm24110,Strange Voices,MOVIE,A family begins to fall apart when their eldest daughter is diagnosed with schizophrenia.,1987,,100,['drama'],['US'],,tt0094052,6.2,400,1.744,6.8,netflix
tm157853,In Defense of a Married Man,MOVIE,"When a defense lawyer's adulterous husband becomes the prime suspect in the murder of the woman he was cheating with, his wife chooses to defend him. Can she overcome his betrayal while searching for the truth?",1990,,94,"['drama', 'crime']",['US'],,tt0099396,5.6,251,5.876,5,netflix
tm125985,Mobile Suit Gundam II: Soldiers of Sorrow,MOVIE,"After managing to survive attacks by Zeon's Char Aznable and Garma Zabi, the crew of Federation warship White Base and its mobile suits must battle Zeon forces through Asia, Europe, and the Atlantic Ocean if they are to reach Earth Federation's headquarters alive. During that process many of its crewmembers must overcome their fears, losses, immaturities, and insecurities in order to survive.",1981,PG-13,133,"['action', 'animation', 'scifi', 'drama', 'war']",['JP'],,tt0159510,7.1,1503,8.022,7.3,netflix
tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,MOVIE,"Steve Martin presents selected sketches from ""Monty Python's Flying Circus (1969)"". It's the well known sketches, though the parrot sketch is not included. Steve Martin has some funny comments on the Pythons.",1989,,72,['comedy'],['GB'],,tt0213984,8.1,1569,4.918,7.1,netflix
ts2760,Fireman Sam,SHOW,"Follow the adventures of fireman Sam and his colleagues as they protect the citizens of the Welsh town of Pontypandy. Whenever the alarm sounds, brave Sam and his co-workers can be counted on to jump into a fire engine, hop onto a helicopter, or even launch an inflatable lifeboat to battle blazes, mount rescue missions, or provide medical attention to those in need.",1987,TV-Y,10,"['comedy', 'family', 'animation', 'european']",['GB'],14,tt0329829,6.1,2007,84.953,6.5,netflix
tm147829,Unspeakable Acts,MOVIE,Two psychologists try to demonstrate that a man is a pedophile and has abused many children.,1990,,100,['drama'],['US'],,tt0100848,6.1,521,1.687,5.3,netflix
tm49037,Mobile Suit Gundam III: Encounters in Space,MOVIE,"Amuro Ray and the rest of the White Base crew, now denominated the 13th Autonomous Corps, return to outer space to support the rest of the Earth Federation forces for the decisive battle against the Duchy of Zeon's forces.",1982,R,144,"['scifi', 'animation', 'action', 'drama', 'war']",['JP'],,tt0159511,7.6,1439,8.292,7.6,netflix
tm62924,Monty Python Live at the Hollywood Bowl,MOVIE,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.",1982,R,77,"['comedy', 'documentation']",['GB'],,tt0084352,7.8,15645,7.136,7.4,netflix
ts987,Danger Mouse,SHOW,"Danger Mouse, the world's greatest secret agent, and his side-kick Penfold work to foil the evil schemes of Baron Greenback.",1981,TV-Y,14,"['comedy', 'animation', 'family', 'scifi', 'action', 'european']",['GB'],10,tt0081848,7.4,3822,16.133,7.1,netflix
tm137013,The Ryan White Story,MOVIE,"The story of Ryan White, a 13-year-old haemophiliac who contracted AIDS from factor VIII, which was used to control this disorder.",1989,,102,['drama'],['US'],,tt0098237,7.2,948,3.595,6.6,netflix
tm40103,Mobile Suit Gundam: Char's Counterattack,MOVIE,"In UC 0093, the Federation has recovered from its defeat and has created a new anti-colonial special forces unit to deal with rebel forces: Londo Bell. Elsewhere in space, Char Aznable reappears out of self-imposed hiding with a declaration that he now commands his own Neo-Zeon movement, and intends to force the emigration of Earth's inhabitants to space by bringing about an apocalypse.",1988,,124,"['scifi', 'animation', 'action', 'war', 'drama']",['JP'],,tt0095262,7.3,1950,12.241,7,netflix
tm159912,Agneepath,MOVIE,A young boy's father is lynched before his eyes; fifteen years later he returns home for revenge.,1990,,174,"['drama', 'action', 'crime']",['IN'],,tt0098999,7.6,9315,4.28,6.398,netflix
tm51083,A Stoning in Fulham County,MOVIE,Religious beliefs clash with the law when an Amish infant is killed in a rural community.,1988,,120,"['thriller', 'drama', 'crime']",['US'],,tt0096179,5.9,439,2.474,5.3,netflix
tm114356,The George McKenna Story,MOVIE,"Washington plays a school principal in a tough inner city Los Angeles high school out to rid it of drugs, gangs, low moral of teachers, and restore educational values.",1988,,100,['drama'],['US'],,tt0091106,6,1031,4.775,6.146,netflix
tm55091,Quiet Victory: The Charlie Wedemeyer Story,MOVIE,"Film that tells the story of Los Gatos (California) high school football coach Charlie Wedemeyer. At 31, onetime football pro Wedemeyer is living the American dream; a winning team, a happy marriage and public adulation.",1988,,100,['drama'],['US'],,tt0095945,7.1,154,7.682,8,netflix
tm146285,K-9,MOVIE,"The extravagant cop Michael Dooley needs some help to fight a drug dealer who has tried to kill him. A ""friend"" gives him a dog named Jerry Lee (Officer Lewis), who has been trained to smell drugs. With his help, Dooley sets out to put his enemy behind the bars, but Jerry Lee has a personality of his own and works only when he wants to. On the other hand, the dog is quite good at destroying Dooley's car, house and sex-life...",1989,PG-13,101,"['comedy', 'action', 'crime']",['US'],,tt0097637,6,35050,14.713,6.106,netflix
tm348735,Aakhri Adaalat,MOVIE,Inspector Amar Kaushal attempts to incarcerate wrong-doers in his society only lead to frustration when they are let off by the incompetence of the law and his superiors and seniors. Eventually Amar stands accused of killing several criminals and innocents which prompts him to take law into his own hands.,1988,,148,"['action', 'thriller']",['IN'],,tt0177505,5.5,109,4.222,5,netflix
tm446654,Mujrim,MOVIE,"The film follows the story of Shankar, who is regarded as a criminal by society after being in jail for ten years since childhood.",1989,,162,"['drama', 'action', 'crime']",['IN'],,tt1279466,5.4,256,4.167,7.5,netflix
tm125498,Heartstopper,MOVIE,"A physician who was hanged during the American Revolution for being a vampire is resurrected. He confesses his crimes to a priest, but starts to kill again. His modern descendant turns out to be a serial killer who also wants to be a vampire.",1989,R,90,['horror'],['US'],,tt0095285,4.6,149,3.373,5.7,netflix
tm258072,Adam: His Song Continues,MOVIE,"Follows the true story of John and Reve Walsh who, after their child was murdered, fought to raise national awareness of the problem of missing children.",1986,,100,"['drama', 'crime']",['US'],,tt0090589,6.9,232,3.223,7.5,netflix
tm172482,Sohni Mahiwal,MOVIE,"Shahjada Ijjat Beg comes to India with his caravan and settles in a town in Gujrat. Here he falls in love with Sohani, who keeps a shop in metal pots. Ijjat Beg buys pot from her with whatever money he had and they were attracted to each other. Sohni dispensed with her servant and kept Ijjat Beg instead. This gave them more opportunity to meet. This was a scandal in the town and Sohni was perforce married to Rehaman who was slightly off his head. Sohni continued her meeting Ijjat Beg who went out fishing. When the atmosphere became to hot for them they jointly took a water grave for their love.",1984,,160,"['action', 'romance', 'drama']","['IN', 'SU']",,tt0152509,6.1,297,3.025,5.8,netflix
tm371359,Jaal,MOVIE,"Shankar's father leaves the family for Meenabai. He later learns that his father is dead. He sets out to find out Meenabai, who he thinks is behind his father's death.",1986,,159,"['drama', 'thriller', 'action']",['IN'],,tt0239495,5.2,150,2.768,5.2,netflix
tm342996,Duniya,MOVIE,"Mohan Kumar's diligence and honesty lands him in trouble with Balwant Singh Kalra, Jugal Kishore Ahuja, and Mr. Bhandari. Together the trio frame and imprison Mohan and make him watch helplessly as his wife is killed. Years later, Mohan Kumar is released from prison, his only goal in life is to avenge his humiliation and wrongful arrest at the hands of the trio. With the help of Dinesh Verma, he establishes himself again, and starts the process of bringing death and destruction to the trio. The trio are well aware of his presence, and decide to send one of their men, Ravi, to spy on him. Ravi falls in love with Verma's daughter, Roma, and decides to change sides to help Verma and Mohan, but Mohan will not have anything to do with Ravi, and asks him to leave. Ravi then becomes a target by the trio and their men, and has to save himself, and the only way he can redeem himself is by turning the tables over Mohan, who is none other than his own father.Duniya",1984,,170,"['action', 'drama']",['IN'],,tt0301231,6.4,277,2.76,7.2,netflix
tm411457,Pyar Ke Do Pal,MOVIE,"In order to assist her close friend, Rajni Thakur, Geeta Choudhary, has an abortion in her name, so that Rajni can get married. When her secret gets leaked out, Geeta's husband, Ashok, blames her, accuses her of being unfaithful, and drives her out of his house. They have twins, Sunil and Anil, and each parent is allowed custody of one child. The children meet each other at Scout camp, and decide to re-unite their parents, without realizing that they are exposing not only them, but also each other, to danger and death.",1986,,153,"['drama', 'action']",['IN'],,tt0358053,6.4,92,2.733,7.3,netflix
tm38736,Too Young The Hero,MOVIE,"TV movie based upon the true story of Calvin Graham, who, as a 12 year old boy, enlisted in the US Navy during WWII.",1988,,100,"['drama', 'war']",['US'],,tt0096286,6.7,536,2.612,6.2,netflix
tm311264,Muqaddar Ka Faisla,MOVIE,"Muqaddar ka Faisla, is the story of Pandit Krishna Kant. A poor, but extremely honest, upright, God-fearing man, who refuses to compromise on his principles.",1987,,172,"['action', 'comedy', 'drama']",['IN'],,tt0239682,4.7,79,2.484,7,netflix
tm419052,Ek Jaan Hain Hum,MOVIE,"Coming from a decent upper middle-class family, Vikram Saxena meets with gorgeous Seema Singh, and both fall in love. But their respective families have other plans for them. While Vikram is able to convince his advocate dad, Shyam Sunder, to change his mind, Seema is unable to do so, and her marriage is being planned with a U.S. resident. Things take a turn for the worst when the police arrest Vikram with arson, with evidence that he had burned down a property belonging to Seema's dad, Colonel Ram Mohan Singh. Due to this, Vikram's dad comes forward to defend him, and Seema will not have anything to do with him anymore. Shyam Sunder realizes that the only way he can save his son from being imprisoned is to have him certified as insane, but will have to live with the consequences for the rest of his life, as well as the the stigma this will place on his family for years to come.",1983,,151,"['family', 'romance']",['IN'],,tt0379272,6.5,89,1.52,4.5,netflix
ts22489,Goosebumps,SHOW,"Anything can turn spooky in this horror anthology series based on the best-selling books by master of kid horror, R.L. Stine. In every episode, see what happens when regular kids find themselves in scary situations, and how they work to confront and overcome their fears.",1995,TV-PG,22,"['thriller', 'scifi', 'fantasy', 'horror', 'music']","['US', 'CA']",4,tt0111987,7.6,14882,316.957,7.91,netflix
ts20981,Survivor,SHOW,"A reality show contest where sixteen or more castaways split between two or more “Tribes” are taken to a remote isolated location and are forced to live off the land with meager supplies for roughly 39 days. Frequent physical challenges are used to pit the tribes against each other for rewards, such as food or luxuries, or for “Immunity”, forcing the other tribe to attend “Tribal Council”, where they must vote off one of their players.",2000,TV-PG,49,['reality'],['US'],45,tt0374458,7.3,23981,650.871,7.424,netflix
tm9428,The Addams Family,MOVIE,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",1991,PG-13,102,"['comedy', 'fantasy']",['US'],,tt0101272,6.9,175900,58.775,7.032,netflix
ts6236,Big Brother,SHOW,"American version of the reality game show which follows a group of HouseGuests living together 24 hours a day in the ""Big Brother"" house, isolated from the outside world but under constant surveillance with no privacy for three months.",2000,TV-14,43,['reality'],['US'],25,tt0251497,5.5,11132,256.011,4.951,netflix
tm16365,Casper,MOVIE,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",1995,PG,101,"['comedy', 'fantasy', 'family']",['US'],,tt0112642,6.2,144572,85.26,6.305,netflix
